Gender,Married,Age,Profession,WorkExperience,SpendingScore,FamilySize,Cluster
Male,Yes,41,Artist,0.0,High,3.0,0
Male,Yes,29,Executive,,High,3.0,0
Male,Yes,36,Artist,0.0,Average,2.0,0
Male,Yes,60,Entertainment,0.0,Low,2.0,3
Female,Yes,46,Artist,1.0,Average,3.0,0
Female,No,31,,,Low,1.0,2
Female,No,20,Healthcare,8.0,Low,4.0,1
Female,No,31,Healthcare,0.0,Low,4.0,2
Male,No,26,Doctor,0.0,Low,2.0,2
Male,Yes,28,Artist,1.0,Low,2.0,2
Female,No,18,Healthcare,7.0,Low,6.0,1
Female,No,30,Healthcare,7.0,Low,6.0,1
Female,No,39,Entertainment,11.0,Low,1.0,1
Male,Yes,74,Entertainment,1.0,Average,2.0,4
Female,No,52,Artist,9.0,Low,1.0,1
Male,No,25,Healthcare,,Low,2.0,2
Male,Yes,66,Artist,,Average,3.0,0
Male,Yes,55,Executive,9.0,High,2.0,4
Male,No,31,Healthcare,0.0,Low,4.0,2
Female,No,41,Artist,0.0,Low,4.0,2
Male,Yes,59,Artist,1.0,Average,4.0,0
Female,Yes,39,Homemaker,8.0,High,2.0,1
Male,,48,Executive,0.0,Low,2.0,3
Male,Yes,79,Lawyer,9.0,Low,3.0,3
Female,No,43,,,Low,,2
Male,No,26,Doctor,1.0,Low,1.0,2
Female,Yes,88,Lawyer,0.0,High,2.0,4
Female,Yes,66,Engineer,0.0,Average,3.0,4
Male,Yes,56,Artist,,Average,4.0,0
Male,No,26,Entertainment,7.0,Low,5.0,1
Female,No,41,Artist,1.0,Low,1.0,2
Female,Yes,36,Engineer,4.0,High,3.0,0
Female,No,38,Engineer,3.0,Low,1.0,2
Male,Yes,81,Executive,0.0,Low,1.0,3
Female,No,25,Engineer,5.0,Low,3.0,2
Male,No,42,Artist,,Low,1.0,2
Male,No,32,Healthcare,0.0,Low,5.0,2
Male,No,28,Healthcare,9.0,Low,1.0,1
Male,No,29,Entertainment,1.0,Low,4.0,2
Female,No,28,Healthcare,7.0,Low,4.0,1
Male,No,26,Healthcare,8.0,Low,5.0,1
Male,Yes,47,Entertainment,1.0,Average,4.0,0
Female,Yes,50,Doctor,1.0,Low,2.0,3
Male,Yes,70,Lawyer,1.0,Low,2.0,3
Female,No,38,Engineer,,Low,1.0,2
Male,No,39,Artist,1.0,Low,1.0,2
Male,Yes,60,Artist,0.0,Average,2.0,0
Male,Yes,63,Entertainment,0.0,Average,3.0,0
Female,Yes,68,Lawyer,1.0,Low,2.0,3
Male,Yes,47,Artist,0.0,Low,1.0,3
Male,Yes,40,Artist,1.0,Low,2.0,3
Male,Yes,46,Artist,1.0,High,3.0,0
Male,Yes,42,Artist,6.0,Low,3.0,1
Female,Yes,48,Artist,0.0,Average,5.0,0
Female,No,53,Lawyer,1.0,Low,3.0,3
Male,Yes,65,Entertainment,0.0,Average,2.0,0
Male,No,26,Doctor,0.0,Low,4.0,2
Male,No,35,Doctor,0.0,Low,1.0,2
Female,No,27,Healthcare,0.0,Low,4.0,2
Female,Yes,86,Lawyer,0.0,High,2.0,4
Female,No,30,Doctor,1.0,Low,4.0,2
Male,Yes,43,Executive,8.0,Low,3.0,1
Female,Yes,38,Artist,4.0,Low,1.0,2
Female,Yes,66,Lawyer,1.0,High,2.0,4
Female,Yes,74,Doctor,1.0,Low,2.0,3
Male,No,25,Healthcare,,Low,,2
Male,Yes,89,Lawyer,0.0,Low,1.0,3
Male,No,30,Doctor,10.0,Low,4.0,1
Male,Yes,33,Executive,0.0,High,5.0,0
Female,Yes,37,Homemaker,3.0,High,3.0,0
Male,Yes,69,Lawyer,0.0,High,2.0,4
Female,Yes,51,Engineer,6.0,Average,2.0,1
Male,No,19,Artist,10.0,Low,3.0,1
Male,Yes,45,Entertainment,0.0,Average,2.0,0
Female,No,32,Doctor,0.0,Low,5.0,2
Female,No,22,Doctor,3.0,Low,4.0,2
Female,No,26,Engineer,1.0,Low,6.0,2
Female,Yes,43,Artist,0.0,High,3.0,0
Male,No,19,Healthcare,7.0,Low,2.0,1
Male,Yes,48,Artist,1.0,Average,3.0,0
Female,Yes,61,Doctor,1.0,Average,2.0,0
Female,No,20,Marketing,1.0,Low,2.0,2
Male,No,22,Healthcare,0.0,Low,4.0,2
Female,No,31,Entertainment,9.0,Low,3.0,1
Male,No,25,Artist,9.0,Low,3.0,1
Male,Yes,41,Healthcare,8.0,Low,3.0,1
Male,Yes,36,Executive,9.0,High,3.0,1
Male,Yes,48,Artist,1.0,High,5.0,0
Male,No,27,Artist,1.0,Low,1.0,2
Male,No,35,Lawyer,1.0,Low,1.0,2
Female,Yes,39,Doctor,0.0,Average,3.0,0
Male,Yes,38,Executive,0.0,Average,3.0,0
Female,Yes,57,Artist,7.0,Average,3.0,1
Male,No,38,Artist,1.0,Low,1.0,2
Male,Yes,80,Artist,1.0,Low,2.0,3
Male,Yes,57,Entertainment,,Average,2.0,0
Male,Yes,61,Entertainment,9.0,Average,2.0,1
Male,No,29,Healthcare,5.0,Low,4.0,2
Female,No,23,Healthcare,1.0,Low,4.0,2
Female,Yes,83,Lawyer,1.0,Low,1.0,3
Male,Yes,37,Entertainment,0.0,Average,3.0,0
Male,Yes,35,Artist,0.0,Low,6.0,2
Male,Yes,41,Doctor,9.0,Average,2.0,1
Female,Yes,38,Artist,,Average,2.0,0
Male,Yes,81,Entertainment,1.0,Low,1.0,3
Female,Yes,58,Homemaker,2.0,Low,1.0,3
Female,No,38,Engineer,8.0,Low,1.0,1
Male,Yes,18,Doctor,10.0,Low,2.0,1
Male,No,37,Artist,1.0,Low,4.0,2
Male,Yes,43,Artist,4.0,Average,2.0,0
Female,No,36,Doctor,4.0,Low,1.0,2
Female,Yes,76,Lawyer,0.0,High,2.0,4
Male,No,33,Entertainment,14.0,Low,1.0,1
Male,Yes,43,Executive,1.0,High,5.0,0
Male,Yes,47,Executive,1.0,High,7.0,0
Male,Yes,81,Lawyer,8.0,Low,2.0,3
Male,No,27,Artist,10.0,Low,3.0,1
Male,No,29,Entertainment,1.0,Low,5.0,2
Female,No,38,Doctor,4.0,Low,3.0,2
Female,No,19,Healthcare,9.0,Low,4.0,1
Male,Yes,37,Executive,0.0,Average,5.0,0
Male,No,47,Entertainment,1.0,Low,1.0,2
Female,No,33,Engineer,,Low,5.0,2
Male,Yes,51,Entertainment,1.0,Average,5.0,0
Female,Yes,86,Lawyer,1.0,High,2.0,4
Female,Yes,56,Entertainment,1.0,Average,2.0,0
Male,Yes,59,Artist,3.0,Average,2.0,0
Male,Yes,33,Doctor,0.0,Average,2.0,0
Female,No,31,,0.0,Low,2.0,2
Female,Yes,71,Artist,,High,2.0,4
Female,No,32,Entertainment,3.0,Low,6.0,2
Male,Yes,26,Artist,3.0,Low,2.0,2
Male,,89,Lawyer,1.0,High,2.0,4
Male,Yes,70,Artist,1.0,Low,2.0,3
Male,Yes,30,Executive,5.0,High,4.0,0
Male,Yes,37,Executive,9.0,High,6.0,1
Female,No,30,Doctor,0.0,Low,9.0,2
Female,No,23,Doctor,0.0,Low,3.0,2
Female,No,42,Artist,0.0,Low,2.0,2
Male,Yes,48,Executive,1.0,High,4.0,0
Male,No,28,Healthcare,0.0,Low,7.0,2
Female,Yes,65,Artist,3.0,Average,2.0,0
Female,No,28,Doctor,0.0,Low,5.0,2
Male,Yes,85,Lawyer,,Low,1.0,3
Male,No,18,Healthcare,1.0,Low,4.0,2
Male,Yes,35,Artist,4.0,Average,2.0,0
Female,No,27,Engineer,1.0,Low,1.0,2
Male,Yes,68,Entertainment,0.0,Low,3.0,3
Male,Yes,52,Engineer,0.0,Average,6.0,0
Male,No,20,Healthcare,5.0,Low,5.0,2
Male,Yes,35,Artist,7.0,Low,3.0,1
Female,No,21,Healthcare,0.0,Low,4.0,2
Female,No,42,Entertainment,1.0,Low,3.0,2
Female,Yes,50,Artist,0.0,Average,2.0,0
Male,No,25,,0.0,Low,1.0,2
Female,No,32,Artist,1.0,Low,6.0,2
Male,No,19,Healthcare,8.0,Low,5.0,1
Male,No,22,Healthcare,0.0,Low,4.0,2
Male,No,27,Healthcare,1.0,Low,3.0,2
Male,No,22,Healthcare,0.0,Low,4.0,2
Female,Yes,55,Artist,1.0,Average,3.0,0
Female,No,22,Lawyer,8.0,Low,1.0,1
Male,Yes,40,,0.0,Average,2.0,0
Female,No,46,Artist,1.0,Low,1.0,2
Male,Yes,65,Entertainment,3.0,Low,3.0,3
Female,No,18,Healthcare,0.0,Low,4.0,2
Female,Yes,53,Artist,2.0,Average,4.0,0
Male,,35,Artist,5.0,Low,1.0,1
Male,Yes,59,Executive,0.0,Low,5.0,3
Female,No,32,Healthcare,8.0,Low,3.0,1
Male,Yes,39,Artist,1.0,Average,3.0,0
Male,Yes,88,Artist,7.0,Low,1.0,3
Male,Yes,61,Executive,9.0,High,3.0,4
Male,No,21,Healthcare,1.0,Low,4.0,2
Male,No,31,Healthcare,1.0,Low,4.0,2
Male,Yes,58,Artist,1.0,Average,4.0,0
Female,No,27,Marketing,3.0,Low,3.0,2
Female,Yes,51,Engineer,1.0,Average,2.0,0
Female,Yes,48,Engineer,0.0,High,4.0,0
Male,No,25,Executive,3.0,Low,3.0,2
Male,Yes,89,Executive,0.0,High,2.0,4
Female,,51,Artist,0.0,Low,4.0,3
Female,No,40,Artist,6.0,Low,1.0,1
Male,No,56,Artist,2.0,Low,1.0,3
Male,Yes,36,Entertainment,9.0,High,3.0,1
Female,No,38,Doctor,5.0,Low,5.0,1
Male,Yes,47,Entertainment,1.0,Low,4.0,3
Male,Yes,61,Artist,1.0,Average,4.0,0
Male,Yes,89,Lawyer,0.0,High,2.0,4
Male,Yes,55,Homemaker,2.0,Low,1.0,3
Male,Yes,88,,,High,3.0,4
Female,Yes,43,Artist,4.0,Average,2.0,0
Male,No,28,Doctor,10.0,Low,3.0,1
Male,Yes,42,Entertainment,0.0,Average,4.0,0
Male,No,33,Artist,1.0,Low,,2
Female,Yes,60,Lawyer,,High,2.0,4
Male,No,59,Artist,1.0,Low,1.0,3
Male,No,31,Healthcare,0.0,Low,,2
Female,No,31,Artist,2.0,Low,,2
Male,Yes,43,Doctor,14.0,Low,2.0,1
Female,No,42,Marketing,10.0,Low,3.0,1
Male,Yes,29,Entertainment,7.0,Average,2.0,1
Female,No,53,Artist,3.0,Low,,3
Female,No,21,Healthcare,8.0,Low,7.0,1
Male,No,41,Entertainment,7.0,Low,2.0,1
Male,Yes,48,Doctor,0.0,Average,3.0,0
Male,No,31,Healthcare,1.0,Low,4.0,2
Male,No,26,Doctor,4.0,Low,3.0,2
Female,No,18,Healthcare,0.0,Low,5.0,2
Female,No,19,Healthcare,8.0,Low,,1
Male,Yes,42,Executive,1.0,High,3.0,0
Female,Yes,52,Engineer,9.0,Average,5.0,1
Female,Yes,50,Artist,4.0,Average,2.0,0
Male,No,33,Entertainment,1.0,Low,,2
Female,Yes,75,,0.0,High,2.0,4
Male,Yes,71,Executive,0.0,High,3.0,4
Female,Yes,59,Entertainment,8.0,Average,2.0,1
Female,Yes,85,Lawyer,0.0,High,2.0,4
Male,Yes,29,Executive,1.0,High,3.0,0
Male,Yes,43,Executive,4.0,Average,5.0,0
Female,No,52,Artist,1.0,Low,1.0,3
Male,Yes,36,Homemaker,,Average,2.0,0
Female,No,59,Doctor,0.0,Low,4.0,3
Female,No,23,Healthcare,1.0,Low,3.0,2
Female,No,39,Artist,0.0,Low,1.0,2
Male,Yes,39,Entertainment,1.0,Average,2.0,0
Female,Yes,46,Entertainment,5.0,Low,2.0,1
Male,No,33,Marketing,0.0,Low,4.0,2
Male,Yes,53,Executive,0.0,High,4.0,4
Female,,50,Artist,8.0,Average,1.0,1
Female,Yes,62,Artist,1.0,Low,1.0,3
Male,Yes,46,Artist,1.0,Average,5.0,0
Male,Yes,40,Artist,0.0,Average,2.0,0
Male,No,62,Entertainment,1.0,Low,4.0,3
Female,No,31,Healthcare,,Low,2.0,2
Female,No,25,Artist,1.0,Low,3.0,2
Male,No,23,Marketing,0.0,Low,,2
Male,No,22,Marketing,3.0,Low,6.0,2
Female,Yes,47,Artist,1.0,High,6.0,0
Male,Yes,68,Artist,0.0,High,2.0,4
Male,No,25,Entertainment,5.0,Low,2.0,2
Female,No,30,Artist,0.0,Low,,2
Male,Yes,27,Executive,0.0,Low,6.0,2
Male,Yes,38,Entertainment,2.0,Average,3.0,0
Female,No,33,,,Low,1.0,2
Female,Yes,46,Artist,5.0,Low,5.0,1
Female,Yes,37,Artist,1.0,Low,2.0,2
Female,Yes,41,Artist,0.0,Average,2.0,0
Female,No,29,Artist,1.0,Low,1.0,2
Female,No,19,Entertainment,1.0,Low,5.0,2
Male,Yes,82,Executive,1.0,High,2.0,4
Female,Yes,48,Doctor,1.0,Low,1.0,3
Male,Yes,67,Artist,1.0,High,2.0,4
Female,Yes,77,Lawyer,0.0,High,2.0,4
Male,,56,Artist,1.0,Average,2.0,0
Male,Yes,69,Executive,0.0,Low,,3
Male,Yes,40,Artist,,Low,3.0,3
Male,Yes,61,Artist,0.0,Low,1.0,3
Male,Yes,46,Artist,0.0,Average,5.0,0
Female,,31,Doctor,1.0,Low,4.0,2
Male,Yes,39,Artist,0.0,Average,3.0,0
Female,Yes,89,Artist,0.0,High,3.0,4
Male,Yes,30,Artist,,Average,3.0,0
Female,,59,Artist,1.0,Average,4.0,0
Female,Yes,47,Engineer,0.0,Average,2.0,0
Female,No,22,Healthcare,0.0,Low,3.0,2
Female,No,42,Artist,7.0,Low,3.0,1
Male,Yes,69,Artist,0.0,High,2.0,4
Female,No,30,Entertainment,0.0,Low,5.0,2
Male,Yes,39,Executive,12.0,High,7.0,1
Male,No,27,Artist,1.0,Low,1.0,2
Male,Yes,30,Engineer,1.0,Average,3.0,0
Male,Yes,47,Executive,7.0,High,4.0,0
Female,Yes,81,Lawyer,0.0,High,2.0,4
Male,Yes,42,Doctor,0.0,Average,3.0,0
Female,No,43,Artist,1.0,Low,1.0,2
Female,No,31,Entertainment,11.0,Low,5.0,1
Female,Yes,39,Artist,8.0,Average,3.0,1
Female,Yes,57,Artist,0.0,Average,4.0,0
Male,Yes,35,,,Low,2.0,2
Male,No,43,Doctor,0.0,Low,,2
Female,No,31,Healthcare,0.0,Low,3.0,2
Female,No,28,Engineer,1.0,Low,6.0,2
Male,Yes,58,Artist,0.0,Average,2.0,0
Male,Yes,71,Lawyer,0.0,High,2.0,4
Female,Yes,36,Homemaker,0.0,Average,2.0,0
Female,No,43,Artist,1.0,Low,3.0,2
Male,Yes,69,Artist,1.0,Low,2.0,3
Male,Yes,77,Lawyer,0.0,Low,1.0,3
Male,Yes,50,Artist,1.0,Average,4.0,0
Female,Yes,50,Artist,1.0,Average,4.0,0
Female,No,40,Healthcare,6.0,Low,2.0,1
Female,Yes,43,Engineer,9.0,Average,2.0,1
Male,No,37,Entertainment,,Low,1.0,2
Male,Yes,35,Artist,,Average,,0
Female,Yes,65,Lawyer,0.0,High,3.0,4
Female,Yes,46,Artist,0.0,Average,4.0,0
Male,Yes,35,Entertainment,1.0,Average,4.0,0
Female,Yes,86,Lawyer,0.0,High,2.0,4
Male,No,63,Entertainment,7.0,Low,1.0,1
Female,Yes,40,Artist,9.0,Average,5.0,1
Female,Yes,55,Artist,10.0,Low,1.0,1
Male,No,37,Healthcare,1.0,Low,4.0,2
Male,No,31,Artist,0.0,Low,1.0,2
Male,No,28,Healthcare,4.0,Low,4.0,2
Female,Yes,48,Engineer,1.0,High,3.0,0
Male,No,38,Artist,,Low,2.0,2
Male,Yes,57,Artist,1.0,Average,5.0,0
Female,No,48,Entertainment,,Low,1.0,2
Female,Yes,79,Lawyer,4.0,High,,4
Male,Yes,81,Lawyer,1.0,Low,1.0,3
Female,No,21,Marketing,1.0,Low,8.0,2
Female,No,33,Healthcare,1.0,Low,2.0,2
Male,No,38,Artist,0.0,Low,2.0,2
Female,Yes,37,Artist,,Average,3.0,0
Female,No,33,Artist,10.0,Low,1.0,1
Male,Yes,38,Artist,8.0,Average,2.0,1
Female,Yes,39,Artist,1.0,Average,4.0,0
Female,Yes,59,Artist,0.0,High,2.0,4
Female,Yes,57,Artist,,Average,4.0,0
Male,Yes,80,Lawyer,1.0,Low,1.0,3
Male,Yes,42,Entertainment,6.0,Low,3.0,1
Male,Yes,75,Lawyer,2.0,Low,1.0,3
Female,No,29,Engineer,9.0,Low,2.0,1
Female,No,33,Engineer,1.0,Low,2.0,2
Female,Yes,63,Artist,1.0,Low,2.0,3
Male,No,33,Entertainment,9.0,Low,6.0,1
Male,No,22,Healthcare,8.0,Low,4.0,1
Male,Yes,36,Artist,8.0,Average,2.0,1
Female,Yes,53,Artist,0.0,Average,3.0,0
Male,Yes,35,Entertainment,6.0,Low,5.0,1
Female,Yes,29,Healthcare,6.0,Average,2.0,1
Female,Yes,31,Healthcare,0.0,Low,1.0,2
Male,Yes,38,Artist,0.0,Low,4.0,2
Male,No,22,Healthcare,9.0,Low,8.0,1
Female,Yes,57,Artist,1.0,Average,3.0,0
Female,Yes,42,Engineer,1.0,Average,6.0,0
Male,No,78,Entertainment,,Low,1.0,3
Female,Yes,77,Lawyer,6.0,High,2.0,4
Male,Yes,79,Lawyer,1.0,High,2.0,4
Male,Yes,53,Healthcare,3.0,High,4.0,4
Female,Yes,42,Artist,1.0,Low,2.0,3
Female,No,72,Artist,1.0,Low,2.0,3
Male,Yes,71,Executive,1.0,Average,2.0,4
Female,No,25,Engineer,9.0,Low,1.0,1
Male,Yes,74,Lawyer,,High,2.0,4
Male,Yes,61,Executive,0.0,Low,3.0,3
Male,Yes,48,Doctor,5.0,Average,3.0,0
Female,No,28,Healthcare,0.0,Low,4.0,2
Female,Yes,43,Entertainment,0.0,Average,2.0,0
Female,No,18,Healthcare,,Low,3.0,2
Male,Yes,82,Lawyer,0.0,High,2.0,4
Male,Yes,40,Artist,14.0,Low,1.0,1
Male,No,32,Healthcare,9.0,Low,3.0,1
Male,No,27,Healthcare,,Low,4.0,2
Male,,55,Entertainment,,Average,5.0,0
Female,No,21,Healthcare,3.0,Low,2.0,2
Female,No,28,Entertainment,10.0,Low,2.0,1
Male,Yes,43,Artist,3.0,Average,3.0,0
Female,Yes,38,Engineer,0.0,Average,5.0,0
Male,Yes,63,Artist,5.0,Average,4.0,0
Male,Yes,25,Artist,3.0,Average,2.0,0
Male,Yes,41,Artist,8.0,Average,3.0,1
Male,No,27,Doctor,,Low,1.0,2
Male,Yes,37,Artist,1.0,Average,3.0,0
Female,Yes,57,Engineer,0.0,Low,1.0,3
Male,Yes,86,Healthcare,0.0,Low,1.0,3
Male,Yes,56,Executive,1.0,High,8.0,4
Female,No,27,Homemaker,9.0,Low,1.0,1
Male,Yes,70,Executive,1.0,High,2.0,4
Female,No,22,Healthcare,8.0,Low,4.0,1
Male,Yes,35,Doctor,5.0,High,2.0,0
Male,No,31,Healthcare,2.0,Low,2.0,2
Male,Yes,40,Artist,1.0,Average,4.0,0
Female,Yes,43,Artist,0.0,Low,2.0,3
Female,Yes,38,Engineer,9.0,Low,2.0,1
Male,Yes,84,Lawyer,,Low,,3
Female,No,28,Entertainment,1.0,Low,4.0,2
Female,No,39,Engineer,2.0,Low,,2
Female,No,48,Artist,1.0,Low,1.0,3
Female,Yes,41,Artist,8.0,Average,2.0,1
Female,No,29,Healthcare,0.0,Low,3.0,2
Male,Yes,45,Artist,1.0,Average,3.0,0
Female,Yes,45,Artist,,High,5.0,0
Female,No,41,Entertainment,5.0,Low,2.0,1
Female,Yes,28,Homemaker,9.0,High,3.0,1
Male,No,20,Healthcare,0.0,Low,3.0,2
Female,Yes,69,Lawyer,1.0,High,2.0,4
Male,Yes,53,Artist,1.0,Average,3.0,0
Male,,47,Executive,1.0,Average,5.0,0
Female,Yes,81,Lawyer,1.0,High,2.0,4
Male,Yes,48,Doctor,9.0,Average,5.0,1
Female,Yes,45,Artist,8.0,Average,2.0,1
Female,Yes,28,Entertainment,,Average,2.0,0
Male,Yes,57,Entertainment,0.0,High,3.0,4
Male,Yes,51,Artist,,High,3.0,0
Male,No,27,Entertainment,0.0,Low,3.0,2
Female,No,27,Entertainment,8.0,Low,3.0,1
Male,Yes,30,Healthcare,1.0,High,2.0,0
Female,No,21,Healthcare,1.0,Low,4.0,2
Male,No,38,Entertainment,1.0,Low,2.0,2
Male,Yes,57,Marketing,1.0,High,3.0,4
Female,Yes,78,Lawyer,1.0,High,2.0,4
Female,Yes,46,Homemaker,8.0,Average,3.0,1
Male,Yes,75,Executive,1.0,High,2.0,4
Female,Yes,39,Homemaker,,Low,1.0,2
Male,,61,Artist,1.0,Average,5.0,0
Female,Yes,52,Engineer,4.0,Low,1.0,3
Female,No,25,Homemaker,0.0,Low,3.0,2
Female,Yes,37,Artist,,Average,3.0,0
Male,Yes,31,Healthcare,2.0,Low,2.0,2
Female,No,18,Healthcare,1.0,Low,4.0,2
Male,No,36,Engineer,,Low,2.0,2
Female,Yes,59,Artist,3.0,High,5.0,4
Male,Yes,39,Artist,0.0,Average,2.0,0
Female,Yes,52,Engineer,1.0,Low,1.0,3
Female,No,25,Artist,9.0,Low,1.0,1
Female,Yes,47,Artist,7.0,Low,1.0,1
Male,Yes,32,Entertainment,1.0,Low,2.0,2
Female,Yes,38,Doctor,1.0,Average,2.0,0
Male,Yes,52,Artist,3.0,Average,4.0,0
Male,No,21,Healthcare,0.0,Low,6.0,2
Male,Yes,70,Lawyer,0.0,Low,1.0,3
Male,No,31,Healthcare,8.0,Low,4.0,1
Female,No,23,Doctor,0.0,Low,4.0,2
Male,No,33,Marketing,1.0,Low,3.0,2
Male,Yes,37,Marketing,,High,2.0,0
Female,Yes,77,Lawyer,1.0,High,2.0,4
Female,Yes,42,Engineer,8.0,Low,2.0,1
Male,Yes,73,Healthcare,1.0,Average,3.0,4
Female,Yes,40,Engineer,1.0,Average,6.0,0
Female,No,33,Artist,0.0,Low,3.0,2
Male,No,18,Healthcare,0.0,Low,3.0,2
Female,,22,Doctor,6.0,High,3.0,0
Female,Yes,43,,1.0,Low,2.0,3
Female,,29,Healthcare,1.0,Low,4.0,2
Male,,37,Doctor,8.0,Low,6.0,1
Male,Yes,59,Artist,1.0,Low,2.0,3
Female,No,32,Healthcare,8.0,Low,4.0,1
Female,No,42,Homemaker,,Low,1.0,2
Female,Yes,46,Artist,1.0,Low,1.0,3
Male,Yes,53,Entertainment,1.0,Low,3.0,3
Male,Yes,41,Artist,1.0,Average,3.0,0
Male,No,21,Healthcare,1.0,Low,3.0,2
Male,Yes,62,Executive,0.0,High,2.0,4
Male,No,31,Healthcare,,Low,,2
Female,No,58,Engineer,1.0,Low,1.0,3
Male,Yes,36,Artist,4.0,Low,1.0,2
Female,No,28,Entertainment,0.0,Low,2.0,2
Female,Yes,47,Doctor,1.0,Average,4.0,0
Female,No,36,Engineer,9.0,Low,,1
Male,No,36,Artist,0.0,Low,,2
Female,,33,Healthcare,0.0,Low,5.0,2
Female,Yes,46,Artist,0.0,High,4.0,0
Male,Yes,49,Artist,0.0,Average,2.0,0
Male,No,33,Healthcare,0.0,Low,5.0,2
Female,Yes,49,Homemaker,8.0,Average,2.0,1
Male,Yes,25,Artist,9.0,Low,4.0,1
Male,Yes,80,Executive,3.0,Low,1.0,3
Male,No,36,Healthcare,8.0,Low,4.0,1
Male,No,26,Engineer,7.0,Low,1.0,1
Female,Yes,45,Doctor,1.0,Low,1.0,3
Female,Yes,41,Entertainment,,Average,4.0,0
Female,Yes,69,Artist,0.0,Low,2.0,3
Male,Yes,53,Entertainment,1.0,Average,4.0,0
Male,Yes,41,Artist,8.0,High,2.0,0
Male,Yes,43,Executive,1.0,Low,4.0,3
Female,Yes,51,Artist,1.0,Average,2.0,0
Male,Yes,45,Artist,1.0,Average,6.0,0
Male,Yes,50,Executive,4.0,High,3.0,4
Male,Yes,57,Doctor,0.0,Average,4.0,0
Male,Yes,70,Lawyer,3.0,High,2.0,4
Female,Yes,59,Artist,1.0,Low,3.0,3
Male,Yes,84,Lawyer,,Low,1.0,3
Female,No,30,Healthcare,0.0,Low,5.0,2
Male,Yes,43,Engineer,,Average,4.0,0
Male,No,40,Artist,7.0,Low,1.0,1
Male,Yes,74,Lawyer,0.0,Low,1.0,3
Male,No,33,Marketing,0.0,Low,3.0,2
Female,Yes,63,Marketing,2.0,Low,1.0,3
Male,Yes,41,Executive,,High,5.0,0
Female,Yes,60,Lawyer,1.0,Average,3.0,0
Male,Yes,62,Artist,0.0,Average,,0
Male,No,31,Doctor,3.0,Low,4.0,2
Female,Yes,28,Homemaker,9.0,Average,2.0,1
Female,Yes,37,Entertainment,1.0,Average,2.0,0
Male,Yes,70,Lawyer,0.0,High,2.0,4
Male,Yes,78,Entertainment,0.0,Low,2.0,3
Male,No,19,,9.0,Low,3.0,1
Female,No,38,Artist,8.0,Low,8.0,1
Male,No,19,Entertainment,0.0,Low,3.0,2
Female,Yes,28,Doctor,9.0,Low,1.0,1
Female,Yes,73,Executive,0.0,Low,3.0,3
Male,Yes,84,Lawyer,1.0,High,2.0,4
Male,No,21,Healthcare,7.0,Low,4.0,1
Male,Yes,79,Lawyer,0.0,High,2.0,4
Male,No,20,Healthcare,0.0,Low,,2
Male,No,59,Entertainment,,Low,1.0,3
Male,Yes,42,Artist,0.0,Average,3.0,0
Male,Yes,55,Homemaker,0.0,Low,4.0,3
Male,Yes,41,Artist,0.0,Low,2.0,3
Male,Yes,48,Entertainment,1.0,Low,,3
Male,Yes,72,Executive,1.0,High,4.0,4
Male,Yes,52,Artist,,Average,6.0,0
Female,No,25,,8.0,Low,1.0,1
Male,Yes,56,Artist,0.0,Low,2.0,3
Male,Yes,80,Lawyer,,High,2.0,4
Male,Yes,83,Executive,0.0,Low,7.0,3
Male,Yes,48,Artist,1.0,Average,2.0,0
Female,Yes,47,Doctor,1.0,Average,2.0,0
Female,Yes,47,Doctor,1.0,Average,2.0,0
Female,Yes,83,Lawyer,1.0,High,2.0,4
Female,Yes,38,Engineer,1.0,Low,1.0,2
Male,No,29,Healthcare,3.0,Low,3.0,2
Male,Yes,50,Entertainment,0.0,Average,4.0,0
Female,Yes,52,Engineer,6.0,Average,4.0,1
Male,Yes,67,Lawyer,,High,2.0,4
Male,No,33,Entertainment,1.0,Low,8.0,2
Male,Yes,36,Executive,1.0,High,6.0,0
Male,Yes,65,Entertainment,7.0,Average,4.0,1
Female,No,25,Marketing,1.0,Low,9.0,2
Male,Yes,27,Entertainment,4.0,Low,4.0,2
Male,Yes,22,Doctor,1.0,Low,4.0,2
Male,Yes,51,Engineer,0.0,Average,3.0,0
Female,No,42,Entertainment,1.0,Low,1.0,2
Male,Yes,46,Artist,,Average,4.0,0
Female,No,23,Healthcare,1.0,Low,3.0,2
Male,Yes,80,Lawyer,0.0,High,2.0,4
Female,Yes,40,Entertainment,12.0,Low,6.0,1
Female,Yes,48,Artist,0.0,Average,2.0,0
Female,No,55,Artist,3.0,Low,1.0,3
Male,Yes,36,Entertainment,1.0,Low,3.0,2
Male,Yes,41,Artist,12.0,Average,2.0,1
Female,No,32,Artist,0.0,Low,3.0,2
Male,Yes,37,Entertainment,8.0,Average,2.0,1
Male,No,30,Healthcare,0.0,Low,2.0,2
Female,Yes,79,Lawyer,1.0,Low,1.0,3
Male,Yes,65,Artist,0.0,Average,4.0,0
Male,Yes,49,Executive,0.0,High,4.0,0
Male,Yes,53,Artist,1.0,Average,4.0,0
Male,No,20,Healthcare,8.0,Low,5.0,1
Female,Yes,78,Lawyer,1.0,High,2.0,4
Male,No,32,Doctor,6.0,Low,5.0,1
Male,No,23,Healthcare,3.0,Low,2.0,2
Female,Yes,40,Artist,1.0,Average,2.0,0
Female,No,30,Engineer,0.0,Low,3.0,2
Male,Yes,45,Entertainment,0.0,Low,4.0,3
